"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence1]]]]: An injured woman co-worker also was hospitalized and was listed in good condition .<SPLIT>[[[[Sentence2]]]]: A woman was listed in good condition at Memorial 's HealthPark campus , he said .","[[[[Sentence1]]]]: An injured woman co-worker also was hospitalized and was listed in good condition .<SPLIT>[[[[Sentence2]]]]: A woman was listed in good condition at Memorial 's HealthPark campus , he said .",0.9921016693115234,0.9921016693115234,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: Woodley , 44 , [[died]] of liver and kidney failure Sunday at a hospital in his native Shreveport , La . , said his niece , Lucy Woodley .<SPLIT>[[[[Sentence2]]]]: Mr. Woodley died Sunday at age 44 of liver and kidney failure in his native Shreveport , La .","[[[[Sentence1]]]]: Woodley , 44 , [[decease]] of liver and kidney failure Sunday at a hospital in his native Shreveport , La . , said his niece , Lucy Woodley .<SPLIT>[[[[Sentence2]]]]: Mr. Woodley died Sunday at age 44 of liver and kidney failure in his native Shreveport , La .",0.008197128772735596,0.7553348541259766,1,0,1,78,"Successful"
"[[[[Sentence1]]]]: Grinspun ’ s concerns came after two emergency room nurses tried to warn doctors at the hospital in mid-May that five family members had SARS-like symptoms , [[according]] to the [[newspaper]] .<SPLIT>[[[[Sentence2]]]]: Ms Grinspun 's concerns [[came]] after two emergency room nurses tried to [[warn]] doctors at the hospital in mid-May that five family members [[had]] SARS-like [[symptoms]] .","[[[[Sentence1]]]]: Grinspun ’ s concerns came after two emergency room nurses tried to warn doctors at the hospital in mid-May that five family members had SARS-like symptoms , [[predicated]] to the [[news]] .<SPLIT>[[[[Sentence2]]]]: Ms Grinspun 's concerns [[was]] after two emergency room nurses tried to [[circumspect]] doctors at the hospital in mid-May that five family members [[taken]] SARS-like [[placard]] .",0.00156480073928833,0.5942661762237549,1,0,1,201,"Successful"
"[[[[Sentence1]]]]: MediaQ 's customers [[include]] major handheld makers Mitsubishi , Siemens , Palm , Sharp , Philips , Dell and Sony .<SPLIT>[[[[Sentence2]]]]: Nvidia will take advantage of MediaQ customers , which include such players as Siemens AG , Sharp , Philips , Dell , Mitsubishi and Sony Corp.","[[[[Sentence1]]]]: MediaQ 's customers [[incorporate]] major handheld makers Mitsubishi , Siemens , Palm , Sharp , Philips , Dell and Sony .<SPLIT>[[[[Sentence2]]]]: Nvidia will take advantage of MediaQ customers , which include such players as Siemens AG , Sharp , Philips , Dell , Mitsubishi and Sony Corp.",0.03083139657974243,0.908837080001831,0,1,0,79,"Successful"
"[[[[Sentence1]]]]: Each hull will cost about $ 1.4 billion , with each fully outfitted [[submarine]] costing about $ 2.2 billion , Young said .<SPLIT>[[[[Sentence2]]]]: Each hull produced by the yards will cost about $ 1.4 billion , and the completed submarines will cost about $ 2.2 billion each , Young said .","[[[[Sentence1]]]]: Each hull will cost about $ 1.4 billion , with each fully outfitted [[undersea]] costing about $ 2.2 billion , Young said .<SPLIT>[[[[Sentence2]]]]: Each hull produced by the yards will cost about $ 1.4 billion , and the completed submarines will cost about $ 2.2 billion each , Young said .",0.005823731422424316,0.5245376825332642,1,0,1,43,"Successful"
"[[[[Sentence1]]]]: "" It is safe to assume the Senate is prepared to pass some form of cap , "" [[King]] [[said]] .<SPLIT>[[[[Sentence2]]]]: Its safe to assume the Senate is prepared to pass some form of a cap .... The level of it is to be [[debated]] .","[[[[Sentence1]]]]: "" It is safe to assume the Senate is prepared to pass some form of cap , "" [[Roi]] [[told]] .<SPLIT>[[[[Sentence2]]]]: Its safe to assume the Senate is prepared to pass some form of a cap .... The level of it is to be [[deliberation]] .",0.013213813304901123,0.5223250389099121,0,1,0,131,"Successful"
"[[[[Sentence1]]]]: The report [[forecasts]] there will be 71,079 [[hot]] spots worldwide this year , up from just 14,752 in 2002 and 1,214 in 2001 .<SPLIT>[[[[Sentence2]]]]: The report also claims that there [[will]] be up to 9.3 million [[visitors]] to [[hot]] spots this [[year]] , up again from the meagre 2.5 million in 2002 .","[[[[Sentence1]]]]: The report [[prognosis]] there will be 71,079 [[impassioned]] spots worldwide this year , up from just 14,752 in 2002 and 1,214 in 2001 .<SPLIT>[[[[Sentence2]]]]: The report also claims that there [[going]] be up to 9.3 million [[visits]] to [[sensuous]] spots this [[years]] , up again from the meagre 2.5 million in 2002 .",0.028598904609680176,0.7038209438323975,0,1,0,143,"Successful"
"[[[[Sentence1]]]]: But other sources close to the sale said Vivendi was [[keeping]] the door open to [[further]] [[bids]] and hoped to see bidders interested in individual assets team up .<SPLIT>[[[[Sentence2]]]]: But other sources close to the sale said Vivendi was keeping the door open for further bids in the next day or two .","[[[[Sentence1]]]]: But other sources close to the sale said Vivendi was [[holds]] the door open to [[extra]] [[solicitation]] and hoped to see bidders interested in individual assets team up .<SPLIT>[[[[Sentence2]]]]: But other sources close to the sale said Vivendi was keeping the door open for further bids in the next day or two .",0.016733527183532715,0.6198290586471558,0,1,0,113,"Successful"
"[[[[Sentence1]]]]: [[Tuition]] at the six two-year community colleges will leap by $ 300 , to $ 2,800 .<SPLIT>[[[[Sentence2]]]]: And tuition at two-year community colleges jumps $ 300 , or 12 percent , to $ 2,800 .","[[[[Sentence1]]]]: [[Didactic]] at the six two-year community colleges will leap by $ 300 , to $ 2,800 .<SPLIT>[[[[Sentence2]]]]: And tuition at two-year community colleges jumps $ 300 , or 12 percent , to $ 2,800 .",0.025265395641326904,0.9847680330276489,1,0,1,69,"Successful"
"[[[[Sentence1]]]]: The club 's board of directors , chaired by president Florentino Perez , [[decided]] against [[renewing]] the 52-year-old 's contract .<SPLIT>[[[[Sentence2]]]]: A meeting of the clubs board of directors , chaired by president Florentino Perez , had decided against [[renewing]] the 52-year-olds contract as Real Madrid [[coach]] .","[[[[Sentence1]]]]: The club 's board of directors , chaired by president Florentino Perez , [[choose]] against [[invigorated]] the 52-year-old 's contract .<SPLIT>[[[[Sentence2]]]]: A meeting of the clubs board of directors , chaired by president Florentino Perez , had decided against [[relaunch]] the 52-year-olds contract as Real Madrid [[mentoring]] .",0.0031821727752685547,0.8495607376098633,1,0,1,185,"Successful"
"[[[[Sentence1]]]]: Joining Boston on Monday were the [[Massachusetts]] communities of Watertown , Saugus and Framingham .<SPLIT>[[[[Sentence2]]]]: Along with Boston , Watertown , Saugus and Framingham also are going smoke-free Monday .","[[[[Sentence1]]]]: Joining Boston on Monday were the [[Mass]] communities of Watertown , Saugus and Framingham .<SPLIT>[[[[Sentence2]]]]: Along with Boston , Watertown , Saugus and Framingham also are going smoke-free Monday .",0.300223171710968,0.6024339199066162,0,1,0,22,"Successful"
"[[[[Sentence1]]]]: Others keep records sealed for as little as five years or as much as 30 .<SPLIT>[[[[Sentence2]]]]: Some states make them available immediately ; others [[keep]] them [[sealed]] for as much as 30 years .","[[[[Sentence1]]]]: Others keep records sealed for as little as five years or as much as 30 .<SPLIT>[[[[Sentence2]]]]: Some states make them available immediately ; others [[keeping]] them [[latched]] for as much as 30 years .",0.01121753454208374,0.5118688344955444,0,1,0,74,"Successful"
"[[[[Sentence1]]]]: In addition , Panther includes FileVault , a new feature that secures the contents of a home directory with 128-bit AES [[encryption]] .<SPLIT>[[[[Sentence2]]]]: A new feature dubbed FileVault , also new in [[Panther]] , secures the contents of a user 's home directory with 128-bit AES [[encryption]] .","[[[[Sentence1]]]]: In addition , Panther includes FileVault , a new feature that secures the contents of a home directory with 128-bit AES [[encrypt]] .<SPLIT>[[[[Sentence2]]]]: A new feature dubbed FileVault , also new in [[Lioness]] , secures the contents of a user 's home directory with 128-bit AES [[scrambler]] .",0.0019248723983764648,0.614692211151123,1,0,1,78,"Successful"
"[[[[Sentence1]]]]: President George W. Bush said he 's [[appointed]] Paul Bremer , a security and counter-terrorism expert , as the top U.S. official overseeing the reconstruction of [[Iraq]] .<SPLIT>[[[[Sentence2]]]]: U.S. President George W. Bush said he 's appointed Paul ( Jerry ) Bremer , a security and counter-terrorism expert , as presidential envoy to Iraq .","[[[[Sentence1]]]]: President George W. Bush said he 's [[appoint]] Paul Bremer , a security and counter-terrorism expert , as the top U.S. official overseeing the reconstruction of [[Pentagon]] .<SPLIT>[[[[Sentence2]]]]: U.S. President George W. Bush said he 's appointed Paul ( Jerry ) Bremer , a security and counter-terrorism expert , as presidential envoy to Iraq .",0.004623532295227051,0.5122333765029907,1,0,1,71,"Successful"
"[[[[Sentence1]]]]: Xcel shares were up 20 cents , to close at $ 14.10 Wednesday on the New York Stock Exchange .<SPLIT>[[[[Sentence2]]]]: Following the news , shares of the power company climbed 20 cents to close at $ 14.10 .","[[[[Sentence1]]]]: Xcel shares were up 20 cents , to close at $ 14.10 Wednesday on the New York Stock Exchange .<SPLIT>[[[[Sentence2]]]]: Following the news , shares of the power company climbed 20 cents to close at $ 14.10 .",0.8609191179275513,0.8609191179275513,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: Young has 28 days to file a response and ask the NASD for a hearing .<SPLIT>[[[[Sentence2]]]]: Under NASD regulations , Mr. Young can file a response and request a hearing before an NASD panel .","[[[[Sentence1]]]]: Young has 28 days to file a response and ask the NASD for a hearing .<SPLIT>[[[[Sentence2]]]]: Under NASD regulations , Mr. Young can file a response and request a hearing before an NASD panel .",0.9785860776901245,0.9785860776901245,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: "" Some of [[us]] find the collateral damage greater than it needs to [[be]] in the conduct of this war , "" said [[Rep]]. [[Howard]] [[Berman]] , D-Calif .<SPLIT>[[[[Sentence2]]]]: Added Rep. Howard Berman , D-Calif . : "" Some of [[us]] [[find]] that the [[collateral]] damage is [[greater]] than it [[needs]] to [[be]] in the [[conduct]] of this [[war]] . ""","[[[[Sentence1]]]]: "" Some of [[we]] find the collateral damage greater than it needs to [[is]] in the conduct of this war , "" said [[Peen]]. [[Hoard]] [[Burma]] , D-Calif .<SPLIT>[[[[Sentence2]]]]: Added Rep. Howard Berman , D-Calif . : "" Some of [[we]] [[unearth]] that the [[secures]] damage is [[larger]] than it [[owes]] to [[sunt]] in the [[deportment]] of this [[guerra]] . """,0.001954793930053711,0.5795140266418457,1,0,1,299,"Successful"
"[[[[Sentence1]]]]: "" Our strong preference is to achieve a financial restructuring out of court , and we remain hopeful we can do so , "" chief executive Marce Fuller said .<SPLIT>[[[[Sentence2]]]]: "" Our strong [[preference]] is to achieve a financial restructuring out of court , "" Mirant CEO Marce Fuller said in a prepared statement early Friday .","[[[[Sentence1]]]]: "" Our strong preference is to achieve a financial restructuring out of court , and we remain hopeful we can do so , "" chief executive Marce Fuller said .<SPLIT>[[[[Sentence2]]]]: "" Our strong [[preferred]] is to achieve a financial restructuring out of court , "" Mirant CEO Marce Fuller said in a prepared statement early Friday .",0.08565276861190796,0.9486533999443054,0,1,0,67,"Successful"
"[[[[Sentence1]]]]: However , in the New Jersey case , a panel of the U.S. Court of Appeals for the 3rd Circuit upheld the government by a 2-1 vote .<SPLIT>[[[[Sentence2]]]]: Though a federal judge in New Jersey agreed , a panel of the U.S. Court of Appeals for the 3rd Circuit disagreed .","[[[[Sentence1]]]]: However , in the New Jersey case , a panel of the U.S. Court of Appeals for the 3rd Circuit upheld the government by a 2-1 vote .<SPLIT>[[[[Sentence2]]]]: Though a federal judge in New Jersey agreed , a panel of the U.S. Court of Appeals for the 3rd Circuit disagreed .",0.9043083190917969,0.9043083190917969,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: In Sweden , 99 percent of women are literate while at the other end of the scale , only [[eight]] percent of women in [[Niger]] are literate .<SPLIT>[[[[Sentence2]]]]: In Sweden , 99 percent of women are literate , compared with only 8 percent of women in Niger .","[[[[Sentence1]]]]: In Sweden , 99 percent of women are literate while at the other end of the scale , only [[six]] percent of women in [[Uganda]] are literate .<SPLIT>[[[[Sentence2]]]]: In Sweden , 99 percent of women are literate , compared with only 8 percent of women in Niger .",0.01682943105697632,0.6641738414764404,1,0,1,33,"Successful"
"[[[[Sentence1]]]]: The officials did not say whether U.S. [[forces]] crossed into Syrian territory and were vague about how the Syrian border guards [[became]] involved .<SPLIT>[[[[Sentence2]]]]: U.S. officials did not say whether American forces , who were acting on intelligence , crossed into Syrian territory and were vague about how the Syrian guards were involved .","[[[[Sentence1]]]]: The officials did not say whether U.S. [[army]] crossed into Syrian territory and were vague about how the Syrian border guards [[had]] involved .<SPLIT>[[[[Sentence2]]]]: U.S. officials did not say whether American forces , who were acting on intelligence , crossed into Syrian territory and were vague about how the Syrian guards were involved .",0.14309769868850708,0.6125264763832092,1,0,1,87,"Successful"
"[[[[Sentence1]]]]: Urban [[hospitals]] have traditionally been [[reimbursed]] at higher [[rates]] on the [[belief]] that medical [[treatment]] is less expensive in [[small]] [[cities]] and [[towns]] .<SPLIT>[[[[Sentence2]]]]: [[The]] federal government has [[traditionally]] [[reimbursed]] urban [[hospitals]] at [[higher]] [[rates]] on the [[belief]] that medical [[treatment]] is [[less]] [[expensive]] in [[small]] cities and [[towns]] .","[[[[Sentence1]]]]: Urban [[physicians]] have traditionally been [[repossession]] at higher [[cadence]] on the [[religiously]] that medical [[processing]] is less expensive in [[hsiao]] [[counties]] and [[ciudad]] .<SPLIT>[[[[Sentence2]]]]: [[Both]] federal government has [[habitually]] [[owed]] urban [[clinique]] at [[greater]] [[cadence]] on the [[cults]] that medical [[medicine]] is [[minder]] [[cherish]] in [[underage]] cities and [[populations]] .",0.0016991496086120605,0.7827455997467041,1,0,1,720,"Successful"
"[[[[Sentence1]]]]: The [[deal]] [[means]] the [[original]] [[agreement]] , [[signed]] in [[August]] 2001 by the [[two]] [[companies]] , is now [[extended]] through 2006 .<SPLIT>[[[[Sentence2]]]]: The original agreement , signed in [[August]] 2001 and now [[extended]] through 2006 , has [[enabled]] both [[companies]] to [[successfully]] deliver high-availability and high-performance end-to-end [[data]] [[center]] solutions .","[[[[Sentence1]]]]: The [[confronting]] [[entails]] the [[premiere]] [[unanimity]] , [[ratified]] in [[September]] 2001 by the [[three]] [[firms]] , is now [[widening]] through 2006 .<SPLIT>[[[[Sentence2]]]]: The original agreement , signed in [[Sept]] 2001 and now [[stretched]] through 2006 , has [[authorization]] both [[firms]] to [[effortlessly]] deliver high-availability and high-performance end-to-end [[specifics]] [[centerpiece]] solutions .",0.005672633647918701,0.12692135572433472,0,0,0,627,"Failed"
"[[[[Sentence1]]]]: The security official 's backup couldn 't fill in because he was on active military duty , Strutt said .<SPLIT>[[[[Sentence2]]]]: The security official 's backup was on active duty , and the lottery [[association]] didn 't [[have]] a replacement in New Jersey , Strutt said .","[[[[Sentence1]]]]: The security official 's backup couldn 't fill in because he was on active military duty , Strutt said .<SPLIT>[[[[Sentence2]]]]: The security official 's backup was on active duty , and the lottery [[organization]] didn 't [[was]] a replacement in New Jersey , Strutt said .",0.013492345809936523,0.521414041519165,0,1,0,84,"Successful"
"[[[[Sentence1]]]]: "" To have people say we did this for the money is foolish and dead wrong , "" Thomas quoted Jackson as saying .<SPLIT>[[[[Sentence2]]]]: "" To have people say that we did this for the money is foolish and dead wrong , "" Raymond [[Jackson]] [[said]] through the pastor .","[[[[Sentence1]]]]: "" To have people say we did this for the money is foolish and dead wrong , "" Thomas quoted Jackson as saying .<SPLIT>[[[[Sentence2]]]]: "" To have people say that we did this for the money is foolish and dead wrong , "" Raymond [[Benton]] [[talked]] through the pastor .",0.004714787006378174,0.9803023934364319,1,0,1,88,"Successful"
"[[[[Sentence1]]]]: Apple Computer 's new online music service sold more than 1 million songs during its first week of operation , the company said Monday .<SPLIT>[[[[Sentence2]]]]: Apple Computer Inc. said Monday it exceeded record industry expectations by selling more than 1 million songs since the launch of its online music store a week ago .","[[[[Sentence1]]]]: Apple Computer 's new online music service sold more than 1 million songs during its first week of operation , the company said Monday .<SPLIT>[[[[Sentence2]]]]: Apple Computer Inc. said Monday it exceeded record industry expectations by selling more than 1 million songs since the launch of its online music store a week ago .",0.5733702182769775,0.5733702182769775,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: A [[summary]] of his remarks says : all the [[group]] 's [[savings]] [[have]] been [[lost]] to [[raids]] and [[arrests]] , and JI is [[totally]] [[dependent]] on al-Qa '[[ida]] for [[money]] .<SPLIT>[[[[Sentence2]]]]: [[In]] addition , Hambali laments , "" all the group 's savings [[have]] been [[lost]] to raids and arrests , "" and "" JI is now [[totally]] [[dependent]] on al-Qaeda for [[money]] . ""","[[[[Sentence1]]]]: A [[succinctly]] of his remarks says : all the [[grouped]] 's [[economize]] [[owns]] been [[losing]] to [[sorties]] and [[apprehended]] , and JI is [[highly]] [[affiliate]] on al-Qa '[[ofi]] for [[teller]] .<SPLIT>[[[[Sentence2]]]]: [[Among]] addition , Hambali laments , "" all the group 's savings [[received]] been [[confiscated]] to raids and arrests , "" and "" JI is now [[abundantly]] [[addictive]] on al-Qaeda for [[financing]] . """,0.005054056644439697,0.6431527137756348,1,0,1,461,"Successful"
"[[[[Sentence1]]]]: It predicted that a 7.0 percent rise to $ 204.9 billion in 2006 would push the industry 's yearly sales slightly past its highest-ever level in in 2000 .<SPLIT>[[[[Sentence2]]]]: It also predicted that a 7.0 per cent rise to $ 204.9bn in 2006 , [[topping]] the industry 's yearly sales [[record]] set in 2000 .","[[[[Sentence1]]]]: It predicted that a 7.0 percent rise to $ 204.9 billion in 2006 would push the industry 's yearly sales slightly past its highest-ever level in in 2000 .<SPLIT>[[[[Sentence2]]]]: It also predicted that a 7.0 per cent rise to $ 204.9bn in 2006 , [[mascarpone]] the industry 's yearly sales [[dossiers]] set in 2000 .",0.003153383731842041,0.8605061769485474,1,0,1,100,"Successful"
"[[[[Sentence1]]]]: We cannot allow anything like that , and we won 't . ""<SPLIT>[[[[Sentence2]]]]: "" We cannot , and [[will]] not , allow anything of the kind . ""","[[[[Sentence1]]]]: We cannot allow anything like that , and we won 't . ""<SPLIT>[[[[Sentence2]]]]: "" We cannot , and [[yearning]] not , allow anything of the kind . """,0.0056552886962890625,0.6095449924468994,1,0,1,31,"Successful"
"[[[[Sentence1]]]]: Other countries and private creditors are owed at least $ 80 billion in [[addition]] .<SPLIT>[[[[Sentence2]]]]: Other countries are owed at least $ US80 billion ( $ 108.52 billion ) .","[[[[Sentence1]]]]: Other countries and private creditors are owed at least $ 80 billion in [[moreover]] .<SPLIT>[[[[Sentence2]]]]: Other countries are owed at least $ US80 billion ( $ 108.52 billion ) .",0.1249626874923706,0.7142879366874695,0,1,0,35,"Successful"
"[[[[Sentence1]]]]: The Pentagon had hoped to retain control of the postwar effort , [[so]] the decision is a victory for Secretary of State Colin L. Powell .<SPLIT>[[[[Sentence2]]]]: The Pentagon had hoped to retain control of the postwar effort , so the decision was seen by some insiders as a victory for Powell and the State Department .","[[[[Sentence1]]]]: The Pentagon had hoped to retain control of the postwar effort , [[unless]] the decision is a victory for Secretary of State Colin L. Powell .<SPLIT>[[[[Sentence2]]]]: The Pentagon had hoped to retain control of the postwar effort , so the decision was seen by some insiders as a victory for Powell and the State Department .",0.016984403133392334,0.5812066197395325,1,0,1,44,"Successful"
"[[[[Sentence1]]]]: His hatred for these people had germinated from these discussions and helped cement his belief that violence was the panacea .<SPLIT>[[[[Sentence2]]]]: His [[hatred]] had germinated and cemented his belief that [[violence]] was the best panacea .","[[[[Sentence1]]]]: His hatred for these people had germinated from these discussions and helped cement his belief that violence was the panacea .<SPLIT>[[[[Sentence2]]]]: His [[loathe]] had germinated and cemented his belief that [[ruthlessness]] was the best panacea .",0.07885074615478516,0.7209938764572144,1,0,1,93,"Successful"
"[[[[Sentence1]]]]: He [[suddenly]] found himself [[confronted]] with [[dozens]] of panicked guests and [[face]] to face with one of the [[men]] involved in the attack .<SPLIT>[[[[Sentence2]]]]: He [[suddenly]] found himself [[confronted]] with dozens of panicked [[guests]] and face to face with one of three [[men]] who led the [[attacks]] .","[[[[Sentence1]]]]: He [[shockingly]] found himself [[meet]] with [[hundreds]] of panicked guests and [[facing]] to face with one of the [[blokes]] involved in the attack .<SPLIT>[[[[Sentence2]]]]: He [[spectacularly]] found himself [[confronting]] with dozens of panicked [[shoppers]] and face to face with one of three [[boys]] who led the [[bombarding]] .",0.0019896626472473145,0.5010017156600952,1,0,1,340,"Successful"
"[[[[Sentence1]]]]: Unit volumes also [[set]] a [[record]] as [[notebooks]] [[accounted]] for more than 40 [[percent]] of [[sales]] .<SPLIT>[[[[Sentence2]]]]: [[In]] May 2002 , LCDs [[accounted]] for only 22 [[percent]] of [[monitor]] sales .","[[[[Sentence1]]]]: Unit volumes also [[play]] a [[registering]] as [[laptops]] [[were]] for more than 40 [[ratio]] of [[selling]] .<SPLIT>[[[[Sentence2]]]]: [[About]] May 2002 , LCDs [[totalled]] for only 22 [[proportion]] of [[observers]] sales .",0.051932454109191895,0.609734296798706,0,1,0,297,"Successful"
"[[[[Sentence1]]]]: If found guilty , Samudra could be [[sentenced]] to death under anti-terror laws passed soon after the [[bombings]] .<SPLIT>[[[[Sentence2]]]]: If found guilty , he could be [[executed]] under anti-terror laws passed in the weeks after the [[bombings]] .","[[[[Sentence1]]]]: If found guilty , Samudra could be [[sentence]] to death under anti-terror laws passed soon after the [[outbursts]] .<SPLIT>[[[[Sentence2]]]]: If found guilty , he could be [[unfurled]] under anti-terror laws passed in the weeks after the [[detonation]] .",0.0017958879470825195,0.665457546710968,1,0,1,168,"Successful"
"[[[[Sentence1]]]]: [[Counties]] with population [[declines]] will be Vermillion , Posey and Madison .<SPLIT>[[[[Sentence2]]]]: Vermillion , [[Posey]] and Madison County populations will [[decline]] .","[[[[Sentence1]]]]: [[Kraj]] with population [[autumn]] will be Vermillion , Posey and Madison .<SPLIT>[[[[Sentence2]]]]: Vermillion , [[Militia]] and Madison County populations will [[downturn]] .",0.00198519229888916,0.6089305877685547,1,0,1,143,"Successful"
"[[[[Sentence1]]]]: He 's ashamed of his party , and I don 't blame him one bit . ""<SPLIT>[[[[Sentence2]]]]: "" The other guy , he 's ashamed of his party , and I don 't [[blame]] him .","[[[[Sentence1]]]]: He 's ashamed of his party , and I don 't blame him one bit . ""<SPLIT>[[[[Sentence2]]]]: "" The other guy , he 's ashamed of his party , and I don 't [[reproach]] him .",0.003956794738769531,0.6351908445358276,1,0,1,38,"Successful"
"[[[[Sentence1]]]]: Agents found more than 1,000 credit cards and credit card duplicating machines during a [[search]] of Ragin 's [[address]] .<SPLIT>[[[[Sentence2]]]]: When Ragin 's address was raided , authorities found more than 1,000 credit cards and duplicating machines .","[[[[Sentence1]]]]: Agents found more than 1,000 credit cards and credit card duplicating machines during a [[research]] of Ragin 's [[adress]] .<SPLIT>[[[[Sentence2]]]]: When Ragin 's address was raided , authorities found more than 1,000 credit cards and duplicating machines .",0.0018349289894104004,0.9106603264808655,1,0,1,124,"Successful"
"[[[[Sentence1]]]]: Michael [[Bloomberg]] , NYC Mayor : "" I 'm gonna try march with a number of different groups .<SPLIT>[[[[Sentence2]]]]: "" I 'm going to [[try]] to march with a number of [[different]] groups , "" Bloomberg said .","[[[[Sentence1]]]]: Michael [[Goldman]] , NYC Mayor : "" I 'm gonna try march with a number of different groups .<SPLIT>[[[[Sentence2]]]]: "" I 'm going to [[dabbled]] to march with a number of [[diversified]] groups , "" Bloomberg said .",0.003763258457183838,0.5811464786529541,1,0,1,101,"Successful"
"[[[[Sentence1]]]]: Gemstar 's shares gathered up 2.6 percent , adding 14 cents to $ 5.49 at the [[close]] .<SPLIT>[[[[Sentence2]]]]: Gemstar shares moved higher on the news , closing up 2.6 percent at $ 5.49 on Nasdaq .","[[[[Sentence1]]]]: Gemstar 's shares gathered up 2.6 percent , adding 14 cents to $ 5.49 at the [[tightest]] .<SPLIT>[[[[Sentence2]]]]: Gemstar shares moved higher on the news , closing up 2.6 percent at $ 5.49 on Nasdaq .",0.0037461519241333008,0.7335530519485474,1,0,1,39,"Successful"
"[[[[Sentence1]]]]: NBC also is introducing three new dramas , including one starring West Wing fugitive Rob Lowe as a Washington lawyer .<SPLIT>[[[[Sentence2]]]]: Three new dramas , including one starring The West Wing [[refugee]] Rob Lowe , will also be on the schedule , NBC [[announced]] yesterday .","[[[[Sentence1]]]]: NBC also is introducing three new dramas , including one starring West Wing fugitive Rob Lowe as a Washington lawyer .<SPLIT>[[[[Sentence2]]]]: Three new dramas , including one starring The West Wing [[haven]] Rob Lowe , will also be on the schedule , NBC [[unveil]] yesterday .",0.01714426279067993,0.5527334213256836,1,0,1,86,"Successful"
"[[[[Sentence1]]]]: A poll showed that the FBI bugging of the mayor had given a boost to his reelection effort against GOP opponent Sam Katz .<SPLIT>[[[[Sentence2]]]]: A poll released this week showed that the FBI bugging of the mayor has given a boost to his re-election effort .","[[[[Sentence1]]]]: A poll showed that the FBI bugging of the mayor had given a boost to his reelection effort against GOP opponent Sam Katz .<SPLIT>[[[[Sentence2]]]]: A poll released this week showed that the FBI bugging of the mayor has given a boost to his re-election effort .",0.9374433755874634,0.9374433755874634,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: The [[survey]] of 60,000 [[people]] , [[conducted]] in 2001 and 2002 , [[found]] 91 percent of [[commuters]] use their [[own]] [[car]] or [[truck]] .<SPLIT>[[[[Sentence2]]]]: The [[Transportation]] Department [[survey]] of 60,000 [[people]] , [[conducted]] in 2001 and 2002 , found 91 [[percent]] of [[people]] who [[commute]] [[use]] their own [[cars]] or [[trucks]] .","[[[[Sentence1]]]]: The [[polling]] of 60,000 [[folks]] , [[waged]] in 2001 and 2002 , [[finds]] 91 percent of [[vacationers]] use their [[especial]] [[motorcar]] or [[humvee]] .<SPLIT>[[[[Sentence2]]]]: The [[Shipping]] Department [[interrogating]] of 60,000 [[population]] , [[waged]] in 2001 and 2002 , found 91 [[ratio]] of [[gens]] who [[changeover]] [[resorting]] their own [[trolleys]] or [[tankers]] .",0.0016000866889953613,0.5064594745635986,1,0,1,774,"Successful"
"[[[[Sentence1]]]]: Brian Lara , the West Indies captain , was unbeaten on 93 at the rain interval while Marlon Samuels was five not out .<SPLIT>[[[[Sentence2]]]]: Lara was unbeaten on 93 when the torrential rain stopped play with Marlon Samuels on [[five]] .","[[[[Sentence1]]]]: Brian Lara , the West Indies captain , was unbeaten on 93 at the rain interval while Marlon Samuels was five not out .<SPLIT>[[[[Sentence2]]]]: Lara was unbeaten on 93 when the torrential rain stopped play with Marlon Samuels on [[three]] .",0.008757591247558594,0.8017599582672119,1,0,1,24,"Successful"
"[[[[Sentence1]]]]: Mr. Bremer [[said]] Iran continued to interfere in fledgling political reconstruction , including Tehran s [[intelligence]] service .<SPLIT>[[[[Sentence2]]]]: Mr. Bremer [[said]] that Iran , [[including]] its intelligence service , continued to interfere in fledgling political [[reconstruction]] .","[[[[Sentence1]]]]: Mr. Bremer [[indicates]] Iran continued to interfere in fledgling political reconstruction , including Tehran s [[smarts]] service .<SPLIT>[[[[Sentence2]]]]: Mr. Bremer [[tells]] that Iran , [[implicating]] its intelligence service , continued to interfere in fledgling political [[reinstating]] .",0.002163112163543701,0.7306967377662659,1,0,1,287,"Successful"
"[[[[Sentence1]]]]: And of those , 149 , or 55 % , "" claimed to treat , prevent , diagnose or cure specific diseases . ""<SPLIT>[[[[Sentence2]]]]: And of those , 55 percent , or 149 , claimed to treat , prevent , diagnose or cure specific diseases -- [[despite]] the [[regulations]] [[prohibiting]] that kind of statement .","[[[[Sentence1]]]]: And of those , 149 , or 55 % , "" claimed to treat , prevent , diagnose or cure specific diseases . ""<SPLIT>[[[[Sentence2]]]]: And of those , 55 percent , or 149 , claimed to treat , prevent , diagnose or cure specific diseases -- [[if]] the [[standard]] [[interdiction]] that kind of statement .",0.013826489448547363,0.7301523685455322,0,1,0,112,"Successful"
