"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Sentence1]]]]: Apple Computer 's new online music service sold more than 1 million songs during its first week of operation , the company said Monday .<SPLIT>[[[[Sentence2]]]]: Apple Computer Inc. said Monday it exceeded record industry expectations by selling more than 1 million songs since the launch of its online music store a week ago .","[[[[Sentence1]]]]: Apple Computer 's new online music service sold more than 1 million songs during its first week of operation , the company said Monday .<SPLIT>[[[[Sentence2]]]]: Apple Computer Inc. said Monday it exceeded record industry expectations by selling more than 1 million songs since the launch of its online music store a week ago .",0.8841946125030518,0.8841946125030518,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: A summary of his remarks [[says]] : all the group 's savings have been lost to raids and [[arrests]] , and JI is totally dependent on al-Qa 'ida for money .<SPLIT>[[[[Sentence2]]]]: [[In]] addition , Hambali laments , "" all the group 's savings have been [[lost]] to [[raids]] and [[arrests]] , "" and "" JI is now totally dependent on al-Qaeda for money . ""","[[[[Sentence1]]]]: A summary of his remarks [[telling]] : all the group 's savings have been lost to raids and [[captures]] , and JI is totally dependent on al-Qa 'ida for money .<SPLIT>[[[[Sentence2]]]]: [[About]] addition , Hambali laments , "" all the group 's savings have been [[forsaken]] to [[muggings]] and [[gaol]] , "" and "" JI is now totally dependent on al-Qaeda for money . """,0.0037679076194763184,0.5058683753013611,1,0,1,239,"Successful"
"[[[[Sentence1]]]]: It predicted that a 7.0 percent rise to $ 204.9 billion in 2006 would push the industry 's yearly [[sales]] slightly past its highest-ever level in in 2000 .<SPLIT>[[[[Sentence2]]]]: [[It]] also predicted that a 7.0 per cent rise to $ 204.9bn in 2006 , [[topping]] the industry 's yearly sales record set in 2000 .","[[[[Sentence1]]]]: It predicted that a 7.0 percent rise to $ 204.9 billion in 2006 would push the industry 's yearly [[resell]] slightly past its highest-ever level in in 2000 .<SPLIT>[[[[Sentence2]]]]: [[He]] also predicted that a 7.0 per cent rise to $ 204.9bn in 2006 , [[mascarpone]] the industry 's yearly sales record set in 2000 .",0.006994426250457764,0.5183706283569336,1,0,1,66,"Successful"
"[[[[Sentence1]]]]: We cannot allow anything like that , and we won 't . ""<SPLIT>[[[[Sentence2]]]]: "" We cannot , and [[will]] not , allow anything of the kind . ""","[[[[Sentence1]]]]: We cannot allow anything like that , and we won 't . ""<SPLIT>[[[[Sentence2]]]]: "" We cannot , and [[eagerness]] not , allow anything of the kind . """,0.008320748805999756,0.679707407951355,1,0,1,31,"Successful"
"[[[[Sentence1]]]]: Other countries and private creditors are owed at least $ 80 billion in addition .<SPLIT>[[[[Sentence2]]]]: Other countries are owed at least $ US80 billion ( $ 108.52 billion ) .","[[[[Sentence1]]]]: Other countries and private creditors are owed at least $ 80 billion in addition .<SPLIT>[[[[Sentence2]]]]: Other countries are owed at least $ US80 billion ( $ 108.52 billion ) .",0.9625160694122314,0.9625160694122314,1,1,0,1,"Skipped"
"[[[[Sentence1]]]]: The Pentagon had hoped to retain control of the postwar effort , [[so]] the decision is a victory for Secretary of State Colin L. Powell .<SPLIT>[[[[Sentence2]]]]: The Pentagon had hoped to retain control of the postwar effort , so the decision was seen by some insiders as a victory for Powell and the State Department .","[[[[Sentence1]]]]: The Pentagon had hoped to retain control of the postwar effort , [[until]] the decision is a victory for Secretary of State Colin L. Powell .<SPLIT>[[[[Sentence2]]]]: The Pentagon had hoped to retain control of the postwar effort , so the decision was seen by some insiders as a victory for Powell and the State Department .",0.028739631175994873,0.6072525978088379,1,0,1,44,"Successful"
"[[[[Sentence1]]]]: His hatred for these people had germinated from these discussions and helped cement his belief that violence was the [[panacea]] .<SPLIT>[[[[Sentence2]]]]: His [[hatred]] had germinated and cemented his belief that violence was the best panacea .","[[[[Sentence1]]]]: His hatred for these people had germinated from these discussions and helped cement his belief that violence was the [[elixir]] .<SPLIT>[[[[Sentence2]]]]: His [[animosity]] had germinated and cemented his belief that violence was the best panacea .",0.018421530723571777,0.5265340209007263,1,0,1,69,"Successful"
"[[[[Sentence1]]]]: He [[suddenly]] found himself confronted with [[dozens]] of panicked guests and face to face with one of the [[men]] involved in the [[attack]] .<SPLIT>[[[[Sentence2]]]]: He suddenly found himself confronted with dozens of panicked guests and [[face]] to [[face]] with one of three [[men]] who [[led]] the [[attacks]] .","[[[[Sentence1]]]]: He [[abruptly]] found himself confronted with [[rating]] of panicked guests and face to face with one of the [[fella]] involved in the [[bombed]] .<SPLIT>[[[[Sentence2]]]]: He suddenly found himself confronted with dozens of panicked guests and [[fought]] to [[combats]] with one of three [[hombre]] who [[wreaked]] the [[bombarding]] .",0.00241696834564209,0.5908287763595581,1,0,1,310,"Successful"
"[[[[Sentence1]]]]: Unit [[volumes]] also [[set]] a record as notebooks accounted for more than 40 [[percent]] of [[sales]] .<SPLIT>[[[[Sentence2]]]]: [[In]] May 2002 , LCDs [[accounted]] for only 22 [[percent]] of monitor sales .","[[[[Sentence1]]]]: Unit [[amounts]] also [[established]] a record as notebooks accounted for more than 40 [[p]] of [[selling]] .<SPLIT>[[[[Sentence2]]]]: [[During]] May 2002 , LCDs [[formed]] for only 22 [[proportion]] of monitor sales .",0.040117621421813965,0.5095703601837158,0,1,0,217,"Successful"
"[[[[Sentence1]]]]: If found [[guilty]] , Samudra could be sentenced to death under anti-terror laws passed soon after the [[bombings]] .<SPLIT>[[[[Sentence2]]]]: If found guilty , he could be [[executed]] under anti-terror laws [[passed]] in the weeks after the [[bombings]] .","[[[[Sentence1]]]]: If found [[answerable]] , Samudra could be sentenced to death under anti-terror laws passed soon after the [[bombing]] .<SPLIT>[[[[Sentence2]]]]: If found guilty , he could be [[unfurled]] under anti-terror laws [[lapsed]] in the weeks after the [[detonation]] .",0.0028572678565979004,0.9729650020599365,1,0,1,162,"Successful"
"[[[[Sentence1]]]]: [[Counties]] with population [[declines]] will be Vermillion , Posey and Madison .<SPLIT>[[[[Sentence2]]]]: Vermillion , [[Posey]] and Madison County populations will decline .","[[[[Sentence1]]]]: [[Townships]] with population [[autumn]] will be Vermillion , Posey and Madison .<SPLIT>[[[[Sentence2]]]]: Vermillion , [[Militia]] and Madison County populations will decline .",0.0035331249237060547,0.6659532785415649,1,0,1,93,"Successful"
"[[[[Sentence1]]]]: He 's ashamed of his party , and I don 't blame him one bit . ""<SPLIT>[[[[Sentence2]]]]: "" The other guy , he 's ashamed of his party , and I don 't [[blame]] him .","[[[[Sentence1]]]]: He 's ashamed of his party , and I don 't blame him one bit . ""<SPLIT>[[[[Sentence2]]]]: "" The other guy , he 's ashamed of his party , and I don 't [[responsability]] him .",0.02029287815093994,0.7628057599067688,1,0,1,38,"Successful"
"[[[[Sentence1]]]]: Agents found more than 1,000 credit cards and credit card duplicating machines during a [[search]] of Ragin 's address .<SPLIT>[[[[Sentence2]]]]: When Ragin 's address was raided , authorities found more than 1,000 credit cards and duplicating machines .","[[[[Sentence1]]]]: Agents found more than 1,000 credit cards and credit card duplicating machines during a [[research]] of Ragin 's address .<SPLIT>[[[[Sentence2]]]]: When Ragin 's address was raided , authorities found more than 1,000 credit cards and duplicating machines .",0.004168450832366943,0.981765866279602,1,0,1,75,"Successful"
"[[[[Sentence1]]]]: Michael [[Bloomberg]] , NYC [[Mayor]] : "" I 'm gonna [[try]] [[march]] with a number of different groups .<SPLIT>[[[[Sentence2]]]]: "" I 'm going to try to march with a number of different groups , "" Bloomberg said .","[[[[Sentence1]]]]: Michael [[Goldman]] , NYC [[Maire]] : "" I 'm gonna [[persecute]] [[marci]] with a number of different groups .<SPLIT>[[[[Sentence2]]]]: "" I 'm going to try to march with a number of different groups , "" Bloomberg said .",0.0035986900329589844,0.7089217305183411,1,0,1,67,"Successful"
"[[[[Sentence1]]]]: Gemstar 's shares gathered up 2.6 percent , adding 14 cents to $ 5.49 at the close .<SPLIT>[[[[Sentence2]]]]: Gemstar [[shares]] moved higher on the news , [[closing]] up 2.6 percent at $ 5.49 on Nasdaq .","[[[[Sentence1]]]]: Gemstar 's shares gathered up 2.6 percent , adding 14 cents to $ 5.49 at the close .<SPLIT>[[[[Sentence2]]]]: Gemstar [[traded]] moved higher on the news , [[shuts]] up 2.6 percent at $ 5.49 on Nasdaq .",0.006702721118927002,0.7128350734710693,1,0,1,98,"Successful"
"[[[[Sentence1]]]]: NBC also is introducing three new dramas , including one [[starring]] West Wing fugitive Rob Lowe as a Washington lawyer .<SPLIT>[[[[Sentence2]]]]: Three new dramas , including one starring The West Wing [[refugee]] Rob Lowe , will also be on the schedule , NBC [[announced]] yesterday .","[[[[Sentence1]]]]: NBC also is introducing three new dramas , including one [[championships]] West Wing fugitive Rob Lowe as a Washington lawyer .<SPLIT>[[[[Sentence2]]]]: Three new dramas , including one starring The West Wing [[haven]] Rob Lowe , will also be on the schedule , NBC [[unveil]] yesterday .",0.020823955535888672,0.7728011012077332,1,0,1,104,"Successful"
"[[[[Sentence1]]]]: A poll showed that the FBI bugging of the mayor had given a boost to his reelection effort against GOP opponent Sam Katz .<SPLIT>[[[[Sentence2]]]]: A poll released this week showed that the FBI bugging of the mayor has given a boost to his re-election effort .","[[[[Sentence1]]]]: A poll showed that the FBI bugging of the mayor had given a boost to his reelection effort against GOP opponent Sam Katz .<SPLIT>[[[[Sentence2]]]]: A poll released this week showed that the FBI bugging of the mayor has given a boost to his re-election effort .",0.5611609220504761,0.5611609220504761,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: The survey of 60,000 people , conducted in 2001 and 2002 , [[found]] 91 percent of commuters use their own car or truck .<SPLIT>[[[[Sentence2]]]]: The Transportation [[Department]] survey of 60,000 people , conducted in 2001 and 2002 , [[found]] 91 percent of people who [[commute]] [[use]] their [[own]] cars or trucks .","[[[[Sentence1]]]]: The survey of 60,000 people , conducted in 2001 and 2002 , [[noted]] 91 percent of commuters use their own car or truck .<SPLIT>[[[[Sentence2]]]]: The Transportation [[Managerial]] survey of 60,000 people , conducted in 2001 and 2002 , [[discover]] 91 percent of people who [[stagger]] [[recourse]] their [[peculiar]] cars or trucks .",0.0032895803451538086,0.6327752470970154,1,0,1,224,"Successful"
"[[[[Sentence1]]]]: Brian Lara , the West Indies captain , was unbeaten on 93 at the [[rain]] interval while Marlon Samuels was five not out .<SPLIT>[[[[Sentence2]]]]: Lara was unbeaten on 93 when the torrential rain stopped play with Marlon Samuels on five .","[[[[Sentence1]]]]: Brian Lara , the West Indies captain , was unbeaten on 93 at the [[rains]] interval while Marlon Samuels was five not out .<SPLIT>[[[[Sentence2]]]]: Lara was unbeaten on 93 when the torrential rain stopped play with Marlon Samuels on five .",0.43232250213623047,0.9226270914077759,1,0,1,38,"Successful"
"[[[[Sentence1]]]]: Mr. Bremer said [[Iran]] continued to interfere in fledgling political [[reconstruction]] , including Tehran s intelligence service .<SPLIT>[[[[Sentence2]]]]: Mr. Bremer said that Iran , [[including]] its intelligence service , continued to interfere in fledgling political [[reconstruction]] .","[[[[Sentence1]]]]: Mr. Bremer said [[Islamists]] continued to interfere in fledgling political [[resupply]] , including Tehran s intelligence service .<SPLIT>[[[[Sentence2]]]]: Mr. Bremer said that Iran , [[therein]] its intelligence service , continued to interfere in fledgling political [[reshaping]] .",0.0034369826316833496,0.5212110280990601,1,0,1,179,"Successful"
"[[[[Sentence1]]]]: And of those , 149 , or 55 % , "" claimed to treat , prevent , diagnose or cure specific diseases . ""<SPLIT>[[[[Sentence2]]]]: And of those , 55 percent , or 149 , claimed to treat , prevent , diagnose or cure specific diseases -- [[despite]] the regulations [[prohibiting]] that kind of statement .","[[[[Sentence1]]]]: And of those , 149 , or 55 % , "" claimed to treat , prevent , diagnose or cure specific diseases . ""<SPLIT>[[[[Sentence2]]]]: And of those , 55 percent , or 149 , claimed to treat , prevent , diagnose or cure specific diseases -- [[if]] the regulations [[prohibitions]] that kind of statement .",0.04699862003326416,0.6037762761116028,0,1,0,69,"Successful"
"[[[[Sentence1]]]]: "" PNC [[regrets]] its involvement "" in the deals , Chairman and Chief Executive Officer James Rohr said in a statement .<SPLIT>[[[[Sentence2]]]]: James Rohr , chairman and chief executive officer , said PNC regretted the incident .","[[[[Sentence1]]]]: "" PNC [[contrition]] its involvement "" in the deals , Chairman and Chief Executive Officer James Rohr said in a statement .<SPLIT>[[[[Sentence2]]]]: James Rohr , chairman and chief executive officer , said PNC regretted the incident .",0.006268441677093506,0.8787608742713928,1,0,1,48,"Successful"
"[[[[Sentence1]]]]: "" If we could do that throughout the world , we could end terrorism , "" he said .<SPLIT>[[[[Sentence2]]]]: This is a hospital that treats everybody as people , and if we could do that throughout the world , we could end terrorism . ""","[[[[Sentence1]]]]: "" If we could do that throughout the world , we could end terrorism , "" he said .<SPLIT>[[[[Sentence2]]]]: This is a hospital that treats everybody as people , and if we could do that throughout the world , we could end terrorism . """,0.9868888258934021,0.9868888258934021,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: She says the King County medical examiner 's office has confirmed the remains are human .<SPLIT>[[[[Sentence2]]]]: At 2 : 25 p.m. , the King County medical examiner confirmed the remains were human , Larson said .","[[[[Sentence1]]]]: She says the King County medical examiner 's office has confirmed the remains are human .<SPLIT>[[[[Sentence2]]]]: At 2 : 25 p.m. , the King County medical examiner confirmed the remains were human , Larson said .",0.6948662996292114,0.6948662996292114,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: For the full 12-month period ending June 30 , 2003 , advanced [[services]] lines for ADSL [[increased]] by 37 percent and cable modem connections increased by 75 percent .<SPLIT>[[[[Sentence2]]]]: For the 12-month period ending June 30 , high-speed lines installed in [[homes]] and businesses increased by 45 percent .","[[[[Sentence1]]]]: For the full 12-month period ending June 30 , 2003 , advanced [[facility]] lines for ADSL [[broadening]] by 37 percent and cable modem connections increased by 75 percent .<SPLIT>[[[[Sentence2]]]]: For the 12-month period ending June 30 , high-speed lines installed in [[maison]] and businesses increased by 45 percent .",0.01777958869934082,0.5605247020721436,0,1,0,145,"Successful"
"[[[[Sentence1]]]]: [[Hospitals]] and the Red Cross [[appealed]] to blood donors yesterday .<SPLIT>[[[[Sentence2]]]]: The Connecticut [[Hospital]] Association joined the Red Cross Monday in calling for more blood donors .","[[[[Sentence1]]]]: [[Healthcare]] and the Red Cross [[appellate]] to blood donors yesterday .<SPLIT>[[[[Sentence2]]]]: The Connecticut [[Outpatient]] Association joined the Red Cross Monday in calling for more blood donors .",0.0056650638580322266,0.6216497421264648,1,0,1,128,"Successful"
"[[[[Sentence1]]]]: Macugen dries up those blood vessels by [[blocking]] a protein in the body that promotes blood-vessel [[growth]] .<SPLIT>[[[[Sentence2]]]]: Macugen dries up those blood vessels by [[blocking]] a [[protein]] in the body called vascular endothelial growth factor that [[promotes]] blood vessel [[growth]] .","[[[[Sentence1]]]]: Macugen dries up those blood vessels by [[impede]] a protein in the body that promotes blood-vessel [[heighten]] .<SPLIT>[[[[Sentence2]]]]: Macugen dries up those blood vessels by [[sluice]] a [[proteins]] in the body called vascular endothelial growth factor that [[advocates]] blood vessel [[burgeoning]] .",0.004732608795166016,0.5379415154457092,1,0,1,285,"Successful"
"[[[[Sentence1]]]]: She recently got the [[endorsement]] of the National Organization for Women and the National Women 's Political Caucus .<SPLIT>[[[[Sentence2]]]]: Moseley Braun has scored endorsements from the National Organization for Women and the National Women 's Political Caucus .","[[[[Sentence1]]]]: She recently got the [[concurred]] of the National Organization for Women and the National Women 's Political Caucus .<SPLIT>[[[[Sentence2]]]]: Moseley Braun has scored endorsements from the National Organization for Women and the National Women 's Political Caucus .",0.0054288506507873535,0.5420429706573486,1,0,1,72,"Successful"
"[[[[Sentence1]]]]: I think he has to disembrace Putin and put him on notice that he is taking the country in the wrong direction , "" Soros said .<SPLIT>[[[[Sentence2]]]]: "" President Bush has to put Putin on notice that he is taking Russia in the wrong direction , "" Soros said .","[[[[Sentence1]]]]: I think he has to disembrace Putin and put him on notice that he is taking the country in the wrong direction , "" Soros said .<SPLIT>[[[[Sentence2]]]]: "" President Bush has to put Putin on notice that he is taking Russia in the wrong direction , "" Soros said .",0.9772729277610779,0.9772729277610779,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: [[Sen]]. John Rockefeller , D-W.Va. , said that provision of the Senate bill [[undermined]] a basic [[tenet]] of [[Medicare]] .<SPLIT>[[[[Sentence2]]]]: Senator John D. [[Rockefeller]] IV , Democrat of West Virginia , said that provision of the Senate bill [[undermined]] a basic tenet of Medicare .","[[[[Sentence1]]]]: [[Bep]]. John Rockefeller , D-W.Va. , said that provision of the Senate bill [[hobble]] a basic [[theory]] of [[Hmo]] .<SPLIT>[[[[Sentence2]]]]: Senator John D. [[Carnegie]] IV , Democrat of West Virginia , said that provision of the Senate bill [[undermines]] a basic tenet of Medicare .",0.002858102321624756,0.5695381164550781,1,0,1,147,"Successful"
"[[[[Sentence1]]]]: The GameCube , which badly underperformed expectations in the last fiscal year , trails both Sony 's PlayStation 2 and Microsoft Corp. ' s MSFT.O [[Xbox]] .<SPLIT>[[[[Sentence2]]]]: The GameCube , a major [[disappointment]] in the last fiscal year , [[trails]] both Sony 's PlayStation 2 and Microsoft ' [[Xbox]] .","[[[[Sentence1]]]]: The GameCube , which badly underperformed expectations in the last fiscal year , trails both Sony 's PlayStation 2 and Microsoft Corp. ' s MSFT.O [[Videogame]] .<SPLIT>[[[[Sentence2]]]]: The GameCube , a major [[consternation]] in the last fiscal year , [[gasps]] both Sony 's PlayStation 2 and Microsoft ' [[Wii]] .",0.004101216793060303,0.5160497426986694,1,0,1,136,"Successful"
"[[[[Sentence1]]]]: Before Thursday 's matinee , Baker called a clubhouse meeting , concerned that the controversy had distracted the Cubs .<SPLIT>[[[[Sentence2]]]]: Baker called a pregame meeting , believing the the corked-bat episode had [[distracted]] the team .","[[[[Sentence1]]]]: Before Thursday 's matinee , Baker called a clubhouse meeting , concerned that the controversy had distracted the Cubs .<SPLIT>[[[[Sentence2]]]]: Baker called a pregame meeting , believing the the corked-bat episode had [[enthralled]] the team .",0.3125075101852417,0.9651762247085571,1,0,1,38,"Successful"
"[[[[Sentence1]]]]: State police said as many as 30 workers were trapped immediately after the garage collapsed .<SPLIT>[[[[Sentence2]]]]: As many as 30 people were believed to be trapped inside [[initially]] , the state police said .","[[[[Sentence1]]]]: State police said as many as 30 workers were trapped immediately after the garage collapsed .<SPLIT>[[[[Sentence2]]]]: As many as 30 people were believed to be trapped inside [[firstly]] , the state police said .",0.03314870595932007,0.9372177720069885,1,0,1,40,"Successful"
"[[[[Sentence1]]]]: The Bush administration should make public the fact about Saudi Arabia 's [[complicity]] with terrorists rather than [[worry]] about offending the kingdom , lawmakers [[said]] Sunday .<SPLIT>[[[[Sentence2]]]]: The Bush administration should [[make]] public facts about purported Saudi Arabian [[complicity]] with terrorists rather than [[worry]] about [[offending]] the kingdom , several legislators said [[yesterday]] .","[[[[Sentence1]]]]: The Bush administration should make public the fact about Saudi Arabia 's [[conspiracy]] with terrorists rather than [[feared]] about offending the kingdom , lawmakers [[told]] Sunday .<SPLIT>[[[[Sentence2]]]]: The Bush administration should [[bring]] public facts about purported Saudi Arabian [[instigate]] with terrorists rather than [[disturbs]] about [[lawbreakers]] the kingdom , several legislators said [[sunday]] .",0.0028739571571350098,0.5020525455474854,1,0,1,349,"Successful"
"[[[[Sentence1]]]]: The agent reported his contacts to Texas Department of Public Safety and [[told]] officers another legislator , Rep. Gabi Canales , D-Alice , they sought also was in Ardmore .<SPLIT>[[[[Sentence2]]]]: The agent reported his contacts to Texas law enforcement officials and told them another legislator being sought was in Ardmore .","[[[[Sentence1]]]]: The agent reported his contacts to Texas Department of Public Safety and [[cautioned]] officers another legislator , Rep. Gabi Canales , D-Alice , they sought also was in Ardmore .<SPLIT>[[[[Sentence2]]]]: The agent reported his contacts to Texas law enforcement officials and told them another legislator being sought was in Ardmore .",0.009881556034088135,0.5660579204559326,1,0,1,69,"Successful"
"[[[[Sentence1]]]]: "" These [[changes]] may affect a large number of existing Web pages , "" the statement continued .<SPLIT>[[[[Sentence2]]]]: Still , [[changes]] to IE "" may affect a large number of existing Web pages , "" according to the W3C 's notice .","[[[[Sentence1]]]]: "" These [[changing]] may affect a large number of existing Web pages , "" the statement continued .<SPLIT>[[[[Sentence2]]]]: Still , [[tampered]] to IE "" may affect a large number of existing Web pages , "" according to the W3C 's notice .",0.0047234296798706055,0.7256096005439758,1,0,1,118,"Successful"
"[[[[Sentence1]]]]: Prime Minister Tony Blair , speaking at his monthly news conference , played up the [[danger]] and stressed the very grave threat that Britons were under and urged vigilance .<SPLIT>[[[[Sentence2]]]]: Prime Minister Tony Blair , speaking at his monthly news conference , repeated his warning that Britons were under threat and urged vigilance .","[[[[Sentence1]]]]: Prime Minister Tony Blair , speaking at his monthly news conference , played up the [[vagaries]] and stressed the very grave threat that Britons were under and urged vigilance .<SPLIT>[[[[Sentence2]]]]: Prime Minister Tony Blair , speaking at his monthly news conference , repeated his warning that Britons were under threat and urged vigilance .",0.004112541675567627,0.6905154585838318,1,0,1,67,"Successful"
"[[[[Sentence1]]]]: OPEC producers at a meeting on Wednesday are set to pressure independent oil exporters to contribute to the cartel 's next supply cut to allow for the return of Iraqi oil .<SPLIT>[[[[Sentence2]]]]: OPEC this week is set to pressure independent exporters to back the cartel 's next supply cut to prevent the resumption of Iraqi exports undercutting oil prices .","[[[[Sentence1]]]]: OPEC producers at a meeting on Wednesday are set to pressure independent oil exporters to contribute to the cartel 's next supply cut to allow for the return of Iraqi oil .<SPLIT>[[[[Sentence2]]]]: OPEC this week is set to pressure independent exporters to back the cartel 's next supply cut to prevent the resumption of Iraqi exports undercutting oil prices .",0.6532331109046936,0.6532331109046936,0,0,1,1,"Skipped"
"[[[[Sentence1]]]]: The Democratic governor said the [[budget]] passed by the legislature [[May]] 9 would [[reduce]] or eliminate services to 5,800 [[developmentally]] disabled people .<SPLIT>[[[[Sentence2]]]]: The governor said budget cuts in mental health care would cut services to 5,800 developmentally disabled Missourians .","[[[[Sentence1]]]]: The Democratic governor said the [[estimating]] passed by the legislature [[Might]] 9 would [[receding]] or eliminate services to 5,800 [[mentally]] disabled people .<SPLIT>[[[[Sentence2]]]]: The governor said budget cuts in mental health care would cut services to 5,800 developmentally disabled Missourians .",0.0032250285148620605,0.7084227204322815,1,0,1,108,"Successful"
"[[[[Sentence1]]]]: "" The [[lies]] and [[deceptions]] from [[Saddam]] have been well documented over 12 [[years]] . ""<SPLIT>[[[[Sentence2]]]]: [[It]] [[has]] been well documented over 12 years of [[lies]] and [[deception]] from [[Saddam]] . ""","[[[[Sentence1]]]]: "" The [[lie]] and [[misadventures]] from [[Bagdad]] have been well documented over 12 [[year]] . ""<SPLIT>[[[[Sentence2]]]]: [[He]] [[did]] been well documented over 12 years of [[dishonesty]] and [[deceiving]] from [[Iraqis]] . """,0.0035636425018310547,0.605873703956604,1,0,1,189,"Successful"
"[[[[Sentence1]]]]: Microsoft Corp. this week is [[releasing]] the second in a line of seven Microsoft Office Solution Accelerators for its suite .<SPLIT>[[[[Sentence2]]]]: [[Microsoft]] Monday released the second in a planned series of [[Solution]] Accelerators for its [[Office]] product lineup .","[[[[Sentence1]]]]: Microsoft Corp. this week is [[unveiled]] the second in a line of seven Microsoft Office Solution Accelerators for its suite .<SPLIT>[[[[Sentence2]]]]: [[Adobe]] Monday released the second in a planned series of [[Resolution]] Accelerators for its [[Secretarial]] product lineup .",0.004568696022033691,0.5450997352600098,1,0,1,117,"Successful"
"[[[[Sentence1]]]]: Analyst Mike [[King]] of Banc of America Securities [[downgraded]] Genentech on Monday to a "" sell "" before the company [[released]] its statement on the colon-cancer research .<SPLIT>[[[[Sentence2]]]]: Indeed , analyst Mike King of Banc of America Securities downgraded Genentech yesterday to a "" sell "" before the company released its colon [[cancer]] news .","[[[[Sentence1]]]]: Analyst Mike [[Wang]] of Banc of America Securities [[dissolved]] Genentech on Monday to a "" sell "" before the company [[dispensed]] its statement on the colon-cancer research .<SPLIT>[[[[Sentence2]]]]: Indeed , analyst Mike King of Banc of America Securities downgraded Genentech yesterday to a "" sell "" before the company released its colon [[pancreas]] news .",0.00517350435256958,0.9406413435935974,1,0,1,168,"Successful"
"[[[[Sentence1]]]]: The four suspects are scheduled to appear in court Tuesday or Wednesday , [[said]] Philip Murgor , Kenya 's deputy public [[prosecutor]] .<SPLIT>[[[[Sentence2]]]]: All four are [[expected]] to [[appear]] in [[court]] [[Tuesday]] or Wednesday , he [[said]] .","[[[[Sentence1]]]]: The four suspects are scheduled to appear in court Tuesday or Wednesday , [[says]] Philip Murgor , Kenya 's deputy public [[da]] .<SPLIT>[[[[Sentence2]]]]: All four are [[prophesy]] to [[visualized]] in [[trial]] [[Fridays]] or Wednesday , he [[affirmed]] .",0.004561126232147217,0.9204263687133789,1,0,1,260,"Successful"
"[[[[Sentence1]]]]: The 6th [[U]].S. Circuit Court of Appeals on Wednesday ruled that an Ohio law banning a controversial late-term abortion method passes [[constitutional]] muster and the state can enforce it .<SPLIT>[[[[Sentence2]]]]: An Ohio law that [[bans]] a [[controversial]] late-term [[abortion]] [[procedure]] is [[constitutionally]] acceptable and the [[state]] can [[enforce]] it , a [[federal]] appeals court [[ruled]] yesterday .","[[[[Sentence1]]]]: The 6th [[liu]].S. Circuit Court of Appeals on Wednesday ruled that an Ohio law banning a controversial late-term abortion method passes [[constituent]] muster and the state can enforce it .<SPLIT>[[[[Sentence2]]]]: An Ohio law that [[ban]] a [[conflicted]] late-term [[childbearing]] [[lawsuits]] is [[lawfully]] acceptable and the [[public]] can [[implantation]] it , a [[fannie]] appeals court [[doomed]] yesterday .",0.0033415555953979492,0.5496591329574585,1,0,1,250,"Successful"
"[[[[Sentence1]]]]: The [[case]] comes out of Illinois and involves a for-profit company called Telemarketing Associates Inc .<SPLIT>[[[[Sentence2]]]]: The case decided Monday centered around an Illinois fund-raiser , Telemarketing Associates .","[[[[Sentence1]]]]: The [[cas]] comes out of Illinois and involves a for-profit company called Telemarketing Associates Inc .<SPLIT>[[[[Sentence2]]]]: The case decided Monday centered around an Illinois fund-raiser , Telemarketing Associates .",0.0099564790725708,0.9653339385986328,1,0,1,58,"Successful"
"[[[[Sentence1]]]]: [[Christensen]] most recently [[served]] as VP of Microsoft 's mobile devices division .<SPLIT>[[[[Sentence2]]]]: He most recently served as corporate vice president of Microsoft 's [[Mobile]] Devices Marketing Group .","[[[[Sentence1]]]]: [[Mette]] most recently [[cleansed]] as VP of Microsoft 's mobile devices division .<SPLIT>[[[[Sentence2]]]]: He most recently served as corporate vice president of Microsoft 's [[Notebooks]] Devices Marketing Group .",0.00743412971496582,0.6791396141052246,1,0,1,123,"Successful"
"[[[[Sentence1]]]]: The broad Standard & Poor 's 500 Index .SPX [[gained]] 22.25 points , or 2.23 percent , to 1,018.22 , based on the latest available [[figures]] .<SPLIT>[[[[Sentence2]]]]: The [[broad]] Standard & Poor 's 500 Index .SPX gained 11.22 points , or 1.13 [[percent]] , at 1,007.19 .","[[[[Sentence1]]]]: The broad Standard & Poor 's 500 Index .SPX [[winnings]] 22.25 points , or 2.23 percent , to 1,018.22 , based on the latest available [[chiffre]] .<SPLIT>[[[[Sentence2]]]]: The [[prodigious]] Standard & Poor 's 500 Index .SPX gained 11.22 points , or 1.13 [[n]] , at 1,007.19 .",0.01604294776916504,0.5887206792831421,1,0,1,170,"Successful"
